article_id,prod_name,graphical_appearance_name
721929014,Mini me kids,Front print
721929015,Mini me kids,Front print
721929016,Mini me kids,Front print
721929017,Mini me kids,Solid
721929018,Mini me kids,Solid
721930001,Mini me man/woman,Placement print
721930002,Mini me man/woman,Front print
721930004,Mini me man/woman,Placement print
721930005,Mini me man/woman,Placement print
721930006,Mini me man/woman,Front print
721932001,HM+ Virgil Linen Shirt,Solid
721932002,HM+ Virgil Linen Shirt,Solid
721932003,HM+ Virgil Linen Shirt,Stripe
721934002,Benny shorts,Solid
721934004,Benny shorts,All over pattern
721934005,Benny shorts,Solid
721934007,Benny shorts,Solid
721934008,Benny shorts,Stripe
721937001,ED Gabriella,All over pattern
721944001,Nancy fluff sandal SG,Solid
721944002,Nancy fluff sandal SG,Solid
721949001,Smedby blouse,Solid
721949002,Smedby blouse,Stripe
721949005,Smedby blouse,Stripe
721952001,Mac N Cheez Unpadded Swimsuit,Solid
721966002,Mara L/s,Solid
721990001,This Is Sally Tie Tanga,Solid
721990004,This Is Sally Tie Tanga,Solid
721990006,This Is Sally Tie Tanga,Solid
721991002,DE KOBE l/s,Sequin
721991003,DE KOBE l/s,Sequin
721991004,DE KOBE l/s,Sequin
721991005,DE KOBE l/s,Sequin
721991006,DE KOBE l/s,Sequin
721991007,DE KOBE l/s,Sequin
721997001,CLEMENTINE SKIRT,All over pattern
721997003,CLEMENTINE SKIRT,Solid
722022001,ITALY Trouser,Solid
722046001,Lina 2pk leggings (J),All over pattern
722051001,Memphis jacket,Solid
722052001,OL Linus Linen blazer,Other structure
722052002,OL Linus Linen blazer,Other structure
722059001,DE SEQUINS TEE,Sequin
722059002,DE SEQUINS TEE,Sequin
722068001,Viggo jogger(1),Solid
722068002,Viggo jogger(1),Solid
722078001,Pete Slim Shorts,Chambray
722078002,Pete Slim Shorts,Other structure
722078010,Pete Slim Shorts,Stripe
722100001,Stan collarless,Solid
722100002,Stan collarless,Solid
722100003,Stan collarless,Melange
722121001,R-neck Allington slim fit,Solid
722137001,ED Saigon,Solid
722137002,ED Saigon,All over pattern
722138002,Vera wide,Solid
722138003,Vera wide,Solid
722151001,Seagull dressed,Solid
722151002,Seagull dressed,Solid
722165001,Thomas wide,Solid
722165002,Thomas wide,Stripe
722165004,Thomas wide,Solid
722165006,Thomas wide,Solid
722169001,Gurli jumpsuit,Solid
722174001,Scar playsuit,Solid
722177001,Wanda Shorts,Solid
722177004,Wanda Shorts,Solid
722177006,Wanda Shorts,Solid
722177008,Wanda Shorts,All over pattern
722179001,Naomi,Solid
722179002,Naomi,All over pattern
722196001,Athena HW tapered,Solid
722196002,Athena HW tapered,Solid
722203001,MANX PJ SET,All over pattern
722203002,MANX PJ SET,All over pattern
722224001,Annica wrap dress LS,All over pattern
722232001,Tommy wraptop,All over pattern
722241002,Bengal,Other structure
722291002,Unicorn dress up,Solid
722292001,A-band fake hair mermaid,Solid
722308002,Isadora wedge,Solid
722313001,Ari pump,Solid
722315001,Diane slingback pump,Solid
722318001,Sunglasses Cuba,Solid
722342003,Brooklyn summer cargo shorts,Solid
722342004,Brooklyn summer cargo shorts,Solid
722343001,Joe,Solid
722343002,Joe,Solid
722349005,Zina shirt dress,All over pattern
722349006,Zina shirt dress,All over pattern
722360003,Perry dnm shirt,Denim
722361004,Bianca blouse,Check
722361005,Bianca blouse,Check
722368002,Adele dress,All over pattern
722373001,Snowfall half zip,Solid
722376001,Bailey mesh tee,Solid
722378001,OPEN Izzy mesh tee,Solid
722382001,SB Putte Biker,Solid
722384001,LOGG Meredith cargo,All over pattern
722416001,DIV Xena jacket,Solid
722418001,Sivan jumpsuit,All over pattern
722424001,Moccasin shimmer,Glittering/Metallic
722425001,W CAMDEN TOP EQ,Solid
722425002,W CAMDEN TOP EQ,Solid
722434001,DIV Cora dress,Treatment
722436001,Wrap Queen Top,Solid
722436002,Wrap Queen Top,Dot
722436003,Wrap Queen Top,All over pattern
722437001,Wrap Queen Tie Tanga,Solid
722437002,Wrap Queen Tie Tanga,Dot
722437003,Wrap Queen Tie Tanga,All over pattern
722438001,DIV Vickan dress,All over pattern
722439001,ballet blouse,Solid
722439002,ballet,All over pattern
722439004,ballet,Solid
722439005,ballet,All over pattern
722439006,ballet,Solid
722439007,ballet,All over pattern
722448001,Azur Shape Swimsuite,Solid
722459001,DIV Ellie blouse,All over pattern
722468001,FORZE comp. tights,Solid
722468002,FORZE comp. tights,Colour blocking
722475001,FRAME Easy Iron S9,Solid
722475002,FRAME Easy Iron S9,Solid
722475005,FRAME Easy Iron TVP,Solid
722475006,FRAME Easy Iron TVP,Chambray
722475007,FRAME Easy Iron TVP,Dot
722475008,FRAME Easy Iron TVP,Dot
722475009,FRAME Easy Iron TVP,Solid
722475011,FRAME Easy Iron TVP,Solid
722475012,FRAME Easy Iron TVP,All over pattern
722475013,FRAME Easy Iron S9,All over pattern
722475014,FRAME Easy Iron S9,All over pattern
722475016,FRAME Easy Iron S9,All over pattern
722475018,FRAME Easy Iron S9,Stripe
722475020,FRAME Easy Iron S9,Solid
722475022,FRAME Easy Iron TVP,Check
722475023,FRAME Easy Iron TVP,Check
722475024,FRAME Easy Iron TVP,Stripe
722483001,Maxime sweater,Front print
722485001,PC Biula,Glittering/Metallic
722487001,2-PACK Mia FANCY,Placement print
722491001,SAM s/l PJ,All over pattern
722491002,SAM s/l PJ,Front print
722498001,Ilse cable,Solid
722498004,Ilse cable,Melange
722498005,Ilse cable,Solid
722503001,TD Morgan Ooo shirt,All over pattern
722520001,Sunrize jumpsuit,Solid
722520004,Sunrize jumpsuit,All over pattern
722520006,Sunrize jumpsuit,Solid
722524006,Flirty Emma Takeaway mug,All over pattern
722535001,DAVID sweater,Colour blocking
722542001,DIV Capri cardigan,Solid
722549001,Annika wrap dress,All over pattern
722555001,BB SVENNE set,Stripe
722556001,BB CAULIFLOWER 2-p trouser,Denim
722557001,DIV Haag cardigan,Solid
722557002,DIV Haag cardigan,Solid
722573001,COLLAB NL Olga bikini,All over pattern
722575001,2-PACK James FANCY,Application/3D
722593002,Git Bikini,All over pattern
722594002,Siri Bikini,All over pattern
722614001,WILLOW speed sweater,Solid
722615002,WILLOW speed trouser,Solid
722633001,SB Col.block shorts,Colour blocking
722633002,SB Col.block shorts,Colour blocking
722633004,SB Col.block shorts,Colour blocking
722633007,SB Col.block shorts,Colour blocking
722633011,SB Col.block shorts,Colour blocking
722633012,SB Col.block shorts,Colour blocking
722633013,SB Col.block shorts,Colour blocking
722635001,BONDI RW ankle tights,Contrast
722639001,BB Col.block shorts,Colour blocking
722639002,BB Col.block shorts,Colour blocking
722639003,BB Col.block shorts,Colour blocking
722639004,BB Col.block shorts,Colour blocking
722639005,BB Col.block shorts,Colour blocking
722639006,BB Col.block shorts,Colour blocking
722639007,BB Col.block shorts,Colour blocking
722639008,BB Col.block shorts,Colour blocking
722639012,BB Col.block shorts,Colour blocking
722656001,FANTASITC LOW PRICE TEE VP3,Front print
722656002,FANTASITC LOW PRICE TEE VP3,Front print
722656003,FANTASITC LOW PRICE TEE VP3,Front print
722656007,FANTASITC LOW PRICE TEE VP3,Front print
722656008,FANTASITC LOW PRICE TEE VP3,All over pattern
722674001,Roose high-waist linen shorts,Solid
722674003,Roose high-waist linen shorts,Solid
722674005,Roose high-waist linen shorts,Solid
722681001,REEF RW tights,Solid
722681005,REEF RW tights,Other pattern
722684001,Lace up hoodie,Solid
722684002,Lace up hoodie,Solid
722684003,Lace up hoodie,Solid
722730001,Lily mid Bikini cnt 3p,Solid
722750002,SKY BLOUSE,Dot
722750003,SKY BLOUSE,Stripe
722750004,SKY BLOUSE,Solid
722803001,Amore strapless push bra,Lace
722803002,Amore strapless push bra,Lace
722803003,Amore strapless push bra,Lace
722803004,Amore strapless push bra,Lace
722827001,ES Master set,Stripe
722828001,Charlotte Push Back Detail,Solid
722830001,Joe x-size chinos,Solid
722830002,Joe x-size chinos,Solid
722832001,Chelsea x-size trousers,Solid
722832002,Chelsea x-size trousers,Solid
722835001,Zizzy top,Solid
722835002,Zizzy top,Solid
722838001,Pelle x-size shorts,Solid
722838002,Pelle x-size shorts,Solid
722838003,Pelle x-size shorts,Solid
722839001,Marshall x-size shorts,Solid
722839002,Marshall x-size shorts,Chambray
722841001,AMALIE bib dress,Stripe
722841003,AMALIE bib dress,Chambray
722844001,BILLIE blouse,Stripe
722844002,BILLIE blouse,Solid
722844003,BILLIE blouse,Check
722844006,BILLIE blouse,Check
722844007,BILLIE blouse,Check
722845001,CLAUDE cardigan,Stripe
722874001,LASSIE LINEN L/S,Solid
722874002,LASSIE LINEN L/S,Stripe
722874003,LASSIE LINEN L/S,Stripe
722879001,Emily brazilian FM,Solid
722882001,Billy 2-pack chinos,Solid
722883001,Sunglasses Anna Cheap,Solid
722887001,Bones paperbag waist HW,Solid
722887002,Bones paperbag waist HW,Solid
722888001,Lena padded D-F,Solid
722890001,Valle padded non wire D-F,Solid
722900001,Sunglasses Anna,Solid
722900003,Sunglasses Anna,Dot
722905001,Moccasin shimmer,Solid
722907001,Sunglasses Andrea,Solid
722907002,Sunglasses Andrea,Solid
722907003,Sunglasses Andrea,Solid
722911001,Donna tassel dress,Chambray
722912001,LOGG lady bird,Colour blocking
722912002,LOGG lady bird,Solid
722914001,Samantha romper,Solid
722915001,LINA s/l romper,All over pattern
722923001,Sunglasses Gwen,Solid
722923002,Sunglasses Gwen,Solid
722926002,Sunglasses Kylie,Solid
722927001,Micro tights 2p,Solid
722945001,Leggings and sock,Solid
722945002,Leggings and sock,All over pattern
722951001,Buttercup Romper,Chambray
722961001,KIEHL Bikini,Solid
722961002,KIEHL Bikini,All over pattern
722964001,Alana lace dress,Lace
722964003,Alana lace dress,Lace
722964004,Alana lace dress,Lace
722964005,Alana lace dress,Lace
722968001,Turner set,Stripe
722968002,Turner set,Stripe
722970001,Jolanta highleg brazilian LT,Solid
722970002,Jolanta highleg brazilian LT,Solid
722970003,Jolanta highleg brazilian LT,Solid
722991001,Castle Black paper bag skirt,Solid
722991002,Castle Black paper bag skirt,Stripe
723029001,Paulette jumper,Solid
723049001,Charlotte SP body Andes 1,Lace
723054001,Aron set,Front print
723054002,Aron set,Front print
723054003,Aron set,Solid
723054004,Aron set,Solid
723056001,Montauk net tote,Solid
723061001,Shirt,Denim
723078001,Jackie 2pk biker LT,Solid
723078003,Jackie 2pk biker LT,Solid
723078004,Jackie 2pk biker LT,Solid
723084001,Gigi bandeau,Solid
723084002,Gigi bandeau,Solid
723084003,Gigi bandeau,Solid
723084004,Gigi bandeau,Solid
723087001,Party kit,Solid
723090001,Ana Blouse,Solid
723090004,Ana Blouse,Solid
723104001,Culotte H.W,Denim
723104002,Culotte H.W,Denim
723104003,Culotte H.W,Denim
723104004,Culotte H.W,Denim
723104007,Culotte H.W,Denim
723104009,Culotte H.W,Denim
723104013,Culotte H.W,Denim
723109001,Carnaby dress,Solid
723116003,Greenwhich Blouse,Denim
723116004,Greenwhich Blouse,Solid
723118001,Chain reaction dress,All over pattern
723120002,Tomato Shirt,Solid
723147001,MAX HOOD,Placement print
723147002,MAX HOOD,Placement print
723147003,MAX HOOD,Stripe
723147004,MAX HOOD,All over pattern
723147005,MAX HOOD,Front print
723147008,MAX HOOD,Front print
723147009,MAX HOOD,Stripe
723151001,BOUNTY,Stripe
723151002,BOUNTY,All over pattern
723151003,BOUNTY,All over pattern
723151004,BOUNTY,All over pattern
723151008,BOUNTY,Solid
723151010,BOUNTY,All over pattern
723158001,BELLA SS SHIRT S9,Solid
723158002,BELLA SS SHIRT S9,All over pattern
723158003,BELLA SS SHIRT S9,All over pattern
723158007,BELLA SS SHIRT S9,All over pattern
723167001,VIOLET COLD SHOULDER,Solid
723167002,VIOLET COLD SHOULDER,All over pattern
723167003,VIOLET COLD SHOULDER,All over pattern
723173001,SPEARMINT,Solid
723173004,SPEARMINT,Solid
723173006,SPEARMINT,Solid
723173009,SPEARMINT,All over pattern
723173010,SPEARMINT,Solid
723175001,ED Tokyo offshoulder,Lace
723190001,Gigi dress LT,Solid
723201001,SOHO SHIRT,Solid
723201002,SOHO SHIRT,Check
723201003,SOHO SHIRT,Check
723201004,SOHO SHIRT,Check
723206001,Tobias DE Low-Price,All over pattern
723206002,Tobias DE Low-Price,Melange
723206003,Tobias DE Low-Price,Stripe
723207001,Bobo rib sock 4-pack,Solid
723210001,MC Tara polo,Solid
723226002,Fur friend fancy,Solid
723226003,Fur friend fancy,Solid
723232001,Emily dress plussize FM,Lace
723236001,Shirt Tied Front,Denim
723243001,HM+ Hilly body,Solid
723243002,HM+ Hilly body,Solid
723275001,ED Roger (1),Solid
723295002,Strawberry Biker,Solid
723336001,Olga body,All over pattern
723341001,Athena,Solid
723341004,Athena,Solid
723345004,Paprika,All over pattern
723347001,Timeless Push Bra,Other structure
723349001,This is Sally Push Up Bra,Solid
723349002,This is Sally Push Up Bra,Solid
723349003,This is Sally Push Up Bra,Solid
723353001,Bondi Babe Price Swimsuit,Solid
723353002,Bondi Babe Price Swimsuit,All over pattern
723353003,Bondi Babe Price Swimsuit,All over pattern
723353004,Bondi Babe Price Swimsuit,Stripe
723357003,NELSON shorts,Colour blocking
723357004,NELSON shorts,Colour blocking
723367001,CALI OFF SHOULDER,Stripe
723367004,CALI OFF SHOULDER,Solid
723367005,CALI OFF SHOULDER,All over pattern
723368001,VANILLA,Embroidery
723370001,Sweet & Bitter High Rise Brief,Solid
723370002,Sweet & Bitter High Rise Brief,All over pattern
723371001,LOUIS,Solid
723371002,LOUIS,Solid
723371003,LOUIS,All over pattern
723372001,DOLLY TEE,All over pattern
723372002,DOLLY TEE,All over pattern
723376001,EQ OZZY denim,Denim
723378001,Laura Scarf,Solid
723380001,Charlotte chicago,Solid
723380002,Charlotte chicago,Solid
723380003,Charlotte chicago,Solid
723380004,Charlotte chicago,Solid
723380005,Charlotte chicago,Contrast
723382001,Johnny OH hood L/S,Solid
723382002,Johnny OH hood L/S,Solid
723388001,Vicky sandalette,Solid
723388003,Vicky sandalette,Solid
723388004,Vicky sandalette,Solid
723393001,ROUND PLASTIC SUNGLASSES,Solid
723395001,CNY Culotte H.W,Denim
723395002,CNY Culotte H.W,Denim
723408001,NYC Printed tee SPEED,Front print
723409001,YUBBA 2-pack,Placement print
723409002,YUBBA 2-pack,Stripe
723409003,YUBBA 2-pack,Placement print
723413001,SHANIQUA boxy ls,Colour blocking
723413003,SHANIQUA boxy ls,Jacquard
723414001,Marcello check slim blz,Check
723420001,NYC Jogger SPEED,Placement print
723425001,RHUBARB OL,Solid
723426001,Mary-Kate Earmuffs,Solid
723428002,MIST tank top,Front print
723433001,CNY Straight H.W Ankle,Denim
723456001,Kardashian Shorts,Solid
723456002,Kardashian Shorts,Solid
723456003,Kardashian Shorts,Solid
723460001,Kourtny Shorts,Solid
723469001,Kelly 2pk Melbourne push ct,Solid
723469002,Kelly Push (Melbourne) ctn 2p,Solid
723469005,Kelly Push (Melbourne) ctn 2p,Solid
723469007,Kelly Push (Melbourne) ctn 2p,Solid
723469009,Kelly Push (Melbourne) ctn 2p,Solid
723469010,Kelly Push (Melbourne) ctn 2p,Solid
723469012,Kelly Push (Melbourne) ctn 2p,Solid
723469016,Kelly Push (Melbourne) ctn 2p,Solid
723469018,Kelly 2pk Melbourne push ct,Melange
723478001,ROBIN CREW,Colour blocking
723478002,ROBIN CREW,Placement print
723478003,ROBIN CREW,All over pattern
723478004,ROBIN CREW,Placement print
723478006,ROBIN CREW,Stripe
723482001,Magical dress,Sequin
723482002,Magical dress,Sequin
723482003,Magical dress,Sequin
723482004,Magical dress,Sequin
723482005,Magical dress,Sequin
723482010,Magical dress,Sequin
723488001,Jonna sunglasses,Solid
723488002,Jonna sunglasses,Solid
723501001,Alicia crochet,Solid
723501002,Alicia crochet,Solid
723528003,Babe top,Placement print
723528005,Babe top,All over pattern
723529001,Lazer Razer Adj. push triangle,Solid
723529003,Lazer Razer Adj. push triangle,Stripe
723529004,Lazer Razer Adj. push triangle,Solid
723529005,Lazer Razer Adj. push triangle,Solid
723533001,LIZZIE,Solid
723533002,LIZZIE,Solid
723542001,Dana dress,Stripe
723542002,Dana dress,Solid
723542003,Dana dress,Solid
723543001,Class Tias earring,Solid
723546001,Dragonfly fancy dress,Sequin
723570001,Lowe basic peak cap melange,Melange
723595001,Flirty Lizz earring,Solid
723595002,Flirty Lizz earring,Solid
723615001,LA pilot sunglasses,Solid
723620001,Berlin cat sunglasses,Solid
723620003,Berlin cat sunglasses,Solid
723621001,Alexa sunglasses,Solid
723621002,Alexa sunglasses,Solid
723621004,Alexa sunglasses,Melange
723621006,Alexa sunglasses,Solid
723621008,Alexa sunglasses,Melange
723626001,Cajsa clubba,Melange
723648001,Tango thong micro 3p,Solid
723649001,Tango hipster micro 3p,Solid
723652001,BARBRO dress DENIM,Denim
723660001,Class Lea earring,Solid
723664001,Cool Dea earring,Solid
723666001,cake sweater,Melange
723667001,Fresh top,Solid
723667002,Fresh top,Solid
723669002,Verona jersey trousers WIDE RW,Solid
723670001,Belle skirt,All over pattern
723675001,Simon low SB,Solid
723675002,Simon low SB,Solid
723675003,Simon low SB,Solid
723675004,Simon low SB,Solid
723677002,Valeria body,Solid
723677004,Valeria body,Solid
723677005,Valeria body,Solid
723686002,Jackfruit trouser flare HW,Solid
723688001,Tommy gymbag,Colour blocking
723688003,Tommy gymbag,Solid
723691001,Bag Harald Satchel,Solid
723691002,Satchel Harald,Solid
723694001,Weekend Harald,Solid
723694002,Bag Harald We,Solid
723694003,Bag Harald We,Other structure
723694004,Bag Harald We,Stripe
723696001,Class Carrie necklace,Solid
723696002,Class Carrie necklace,Solid
723710001,Flirty Mimmi necklace,Solid
723716001,Flirty Fred ring pk,Solid
723716002,Flirty Fred ring pk,Solid
723752001,Easy iron x-size,Solid
723753002,Princeton x-size,Solid
723799001,Liam plisse dress,Solid
723799002,Liam plisse dress,Solid
723799004,Liam plisse dress,Solid
723824002,Monica sandalette,Solid
723824004,Monica sandalette,Solid
723849001,BEA 5pack L/S,Front print
723850001,Mischa Trousers,All over pattern
723853001,Sky set,Solid
723857001,W NAPOLI Skirt EQ..,Unknown
723857002,W NAPOLI Skirt EQ..,Unknown
723860001,Adela dress,All over pattern
723862001,Mikita mule (window),Solid
723862002,Mikita mule (window),Solid
723865001,Nella body,Solid
723872001,Twist sandalette,Solid
723872004,Twist sandalette,Solid
723872005,Twist sandalette,Solid
723874001,Marielle sandalette,Solid
723874002,Marielle sandalette,Solid
723874003,Marielle sandalette,Solid
723874004,Marielle sandalette,Solid
723877001,Luc pump,Solid
723880001,Malkolm blouse,Solid
723882001,Clarita wedge,Solid
723882002,Clarita wedge,Solid
723890001,Summer Pam,Solid
723890002,Summer Pam,Solid
723912001,Mindy peep toe pump,All over pattern
723912002,Mindy peep toe pump,All over pattern
723912003,Mindy peep toe pump,Solid
723926001,Matilda wedge,Solid
723926002,Matilda wedge,Solid
723928001,Vigdis wedge,Solid
723930001,Metal Ellie Watch(1),Solid
723930003,Metal Ellie Watch(1),Placement print
